TransactionID,CustomerID,ProductID,Price,Qty,TotalAmount,StoreID,StoreName,Product Name
TR15642,264,P5,4200,3,12600,1,Prima Tendean,Thai Tea
TR41140,345,P6,18000,2,36000,10,Harapan Baru,Cashew
TR60913,201,P4,12000,4,48000,5,Bonafid,Potato Chip
TR61837,428,P10,15000,2,30000,14,Priangan,Cheese Stick
TR6881,219,P9,10000,1,10000,8,Sinar Harapan,Yoghurt
TR82394,24,P5,4200,2,8400,4,Gita Ginara,Thai Tea
TR84002,12,P7,9400,2,18800,5,Bonafid,Coffee Candy
TR17085,73,P7,9400,5,47000,9,Lingga,Coffee Candy
TR36057,376,P3,7500,5,37500,2,Prima Kelapa Dua,Crackers
TR38268,275,P2,3200,6,19200,1,Prima Tendean,Ginger Candy 
TR59381,53,P5,4200,3,12600,1,Prima Tendean,Thai Tea
TR60092,182,P5,4200,3,12600,6,Lingga,Thai Tea
TR66049,104,P8,16000,3,48000,2,Prima Kelapa Dua,Oat
TR72489,1,P8,16000,2,32000,13,Buana,Oat
TR73723,312,P10,15000,5,75000,3,Prima Kota,Cheese Stick
TR76331,266,P9,10000,7,70000,7,Buana Indah,Yoghurt
TR78261,23,P10,15000,5,75000,7,Buana Indah,Cheese Stick
TR79608,337,P3,7500,3,22500,12,Prestasi Utama,Crackers
TR80906,232,P7,9400,3,28200,11,Sinar Harapan,Coffee Candy
TR81012,436,P10,15000,1,15000,5,Bonafid,Cheese Stick
TR9215,336,P10,15000,5,75000,4,Gita Ginara,Cheese Stick
TR10144,32,P1,8800,4,35200,11,Sinar Harapan,Choco Bar
TR25292,221,P8,16000,1,16000,13,Buana,Oat
TR3740,107,P8,16000,2,32000,13,Buana,Oat
TR39305,112,P10,15000,5,75000,3,Prima Kota,Cheese Stick
TR7220,424,P3,7500,2,15000,2,Prima Kelapa Dua,Crackers
TR73062,200,P7,9400,3,28200,14,Priangan,Coffee Candy
TR79875,433,P10,15000,3,45000,13,Buana,Cheese Stick
TR90674,150,P3,7500,2,15000,13,Buana,Crackers
TR97982,193,P2,3200,6,19200,5,Bonafid,Ginger Candy 
TR98472,273,P5,4200,5,21000,3,Prima Kota,Thai Tea
TR27722,218,P4,12000,1,12000,13,Buana,Potato Chip
TR60087,152,P7,9400,4,37600,8,Sinar Harapan,Coffee Candy
TR64308,173,P10,15000,4,60000,4,Gita Ginara,Cheese Stick
TR65240,406,P4,12000,2,24000,10,Harapan Baru,Potato Chip
TR6702,416,P5,4200,2,8400,2,Prima Kelapa Dua,Thai Tea
TR72825,257,P7,9400,5,47000,6,Lingga,Coffee Candy
TR83792,310,P3,7500,5,37500,5,Bonafid,Crackers
TR91532,44,P5,4200,3,12600,9,Lingga,Thai Tea
TR15963,134,P6,18000,2,36000,14,Priangan,Cashew
TR20813,159,P4,12000,2,24000,9,Lingga,Potato Chip
TR21587,425,P4,12000,1,12000,4,Gita Ginara,Potato Chip
TR22812,276,P8,16000,2,32000,5,Bonafid,Oat
TR23917,218,P5,4200,3,12600,8,Sinar Harapan,Thai Tea
TR35681,204,P6,18000,1,18000,14,Priangan,Cashew
TR36725,393,P4,12000,5,60000,6,Lingga,Potato Chip
TR45061,152,P9,10000,2,20000,4,Gita Ginara,Yoghurt
TR47063,160,P3,7500,1,7500,5,Bonafid,Crackers
TR57267,14,P3,7500,1,7500,2,Prima Kelapa Dua,Crackers
TR57603,59,P8,16000,2,32000,3,Prima Kota,Oat
TR63652,54,P8,16000,1,16000,4,Gita Ginara,Oat
TR64251,234,P8,16000,1,16000,14,Priangan,Oat
TR65444,266,P5,4200,5,21000,9,Lingga,Thai Tea
TR71449,137,P5,4200,3,12600,6,Lingga,Thai Tea
TR77265,149,P10,15000,1,15000,2,Prima Kelapa Dua,Cheese Stick
TR7768,210,P7,9400,5,47000,13,Buana,Coffee Candy
TR78653,4,P3,7500,4,30000,14,Priangan,Crackers
TR95518,376,P2,3200,6,19200,6,Lingga,Ginger Candy 
TR95719,315,P3,7500,5,37500,6,Lingga,Crackers
TR17814,136,P8,16000,1,16000,10,Harapan Baru,Oat
TR29217,236,P9,10000,2,20000,4,Gita Ginara,Yoghurt
TR34339,320,P2,3200,3,9600,8,Sinar Harapan,Ginger Candy 
TR35309,326,P9,10000,3,30000,11,Sinar Harapan,Yoghurt
TR40402,220,P2,3200,7,22400,14,Priangan,Ginger Candy 
TR47938,235,P3,7500,4,30000,7,Buana Indah,Crackers
TR51656,232,P5,4200,2,8400,12,Prestasi Utama,Thai Tea
TR55642,166,P3,7500,6,45000,6,Lingga,Crackers
TR61220,344,P5,4200,2,8400,13,Buana,Thai Tea
TR63401,286,P4,12000,1,12000,1,Prima Tendean,Potato Chip
TR7264,102,P3,7500,1,7500,13,Buana,Crackers
TR92483,27,P5,4200,4,16800,2,Prima Kelapa Dua,Thai Tea
TR97644,254,P1,8800,9,79200,3,Prima Kota,Choco Bar
TR99379,295,P5,4200,2,8400,12,Prestasi Utama,Thai Tea
TR39584,291,P2,3200,6,19200,7,Buana Indah,Ginger Candy 
TR40617,369,P5,4200,3,12600,1,Prima Tendean,Thai Tea
TR51168,132,P10,15000,5,75000,4,Gita Ginara,Cheese Stick
TR66342,103,P8,16000,3,48000,13,Buana,Oat
TR69326,89,P9,10000,7,70000,8,Sinar Harapan,Yoghurt
TR69456,53,P7,9400,3,28200,3,Prima Kota,Coffee Candy
TR74904,348,P3,7500,6,45000,13,Buana,Crackers
TR93344,406,P10,15000,1,15000,11,Sinar Harapan,Cheese Stick
TR16141,282,P1,8800,4,35200,1,Prima Tendean,Choco Bar
TR4093,189,P5,4200,3,12600,5,Bonafid,Thai Tea
TR50950,154,P5,4200,2,8400,4,Gita Ginara,Thai Tea
TR58190,16,P2,3200,4,12800,3,Prima Kota,Ginger Candy 
TR59111,426,P10,15000,2,30000,4,Gita Ginara,Cheese Stick
TR59804,179,P5,4200,3,12600,10,Harapan Baru,Thai Tea
TR62133,19,P3,7500,4,30000,4,Gita Ginara,Crackers
TR64677,245,P2,3200,6,19200,11,Sinar Harapan,Ginger Candy 
TR69752,42,P4,12000,3,36000,7,Buana Indah,Potato Chip
TR85961,254,P5,4200,3,12600,3,Prima Kota,Thai Tea
TR92378,387,P7,9400,2,18800,5,Bonafid,Coffee Candy
TR95707,36,P8,16000,3,48000,5,Bonafid,Oat
TR14658,1,P9,10000,5,50000,1,Prima Tendean,Yoghurt
TR26041,268,P9,10000,5,50000,9,Lingga,Yoghurt
TR73520,38,P2,3200,3,9600,4,Gita Ginara,Ginger Candy 
TR81318,203,P2,3200,3,9600,6,Lingga,Ginger Candy 
TR83379,160,P5,4200,3,12600,11,Sinar Harapan,Thai Tea
TR83691,73,P5,4200,4,16800,8,Sinar Harapan,Thai Tea
TR84226,48,P5,4200,3,12600,4,Gita Ginara,Thai Tea
TR8561,108,P5,4200,4,16800,12,Prestasi Utama,Thai Tea
TR89699,430,P5,4200,5,21000,3,Prima Kota,Thai Tea
TR30504,8,P10,15000,4,60000,10,Harapan Baru,Cheese Stick
TR37673,211,P7,9400,5,47000,14,Priangan,Coffee Candy
TR58701,380,P1,8800,9,79200,11,Sinar Harapan,Choco Bar
TR71889,198,P3,7500,2,15000,13,Buana,Crackers
TR76159,217,P8,16000,3,48000,5,Bonafid,Oat
TR78082,115,P1,8800,5,44000,4,Gita Ginara,Choco Bar
TR78822,308,P7,9400,5,47000,11,Sinar Harapan,Coffee Candy
TR8182,166,P10,15000,4,60000,1,Prima Tendean,Cheese Stick
TR82119,81,P7,9400,4,37600,2,Prima Kelapa Dua,Coffee Candy
TR85615,370,P10,15000,2,30000,10,Harapan Baru,Cheese Stick
TR86251,28,P8,16000,1,16000,14,Priangan,Oat
TR89571,245,P5,4200,5,21000,12,Prestasi Utama,Thai Tea
TR94241,396,P5,4200,2,8400,2,Prima Kelapa Dua,Thai Tea
TR95975,442,P2,3200,3,9600,9,Lingga,Ginger Candy 
TR99528,322,P9,10000,2,20000,5,Bonafid,Yoghurt
TR10611,151,P4,12000,4,48000,7,Buana Indah,Potato Chip
TR11528,207,P9,10000,7,70000,8,Sinar Harapan,Yoghurt
TR19657,349,P5,4200,4,16800,1,Prima Tendean,Thai Tea
TR20042,445,P2,3200,4,12800,13,Buana,Ginger Candy 
TR2234,338,P9,10000,7,70000,6,Lingga,Yoghurt
TR33255,199,P10,15000,3,45000,2,Prima Kelapa Dua,Cheese Stick
TR36134,275,P1,8800,5,44000,10,Harapan Baru,Choco Bar
TR46820,329,P10,15000,2,30000,6,Lingga,Cheese Stick
TR61008,237,P4,12000,5,60000,14,Priangan,Potato Chip
TR67993,411,P9,10000,2,20000,7,Buana Indah,Yoghurt
TR74802,196,P1,8800,4,35200,8,Sinar Harapan,Choco Bar
TR76254,103,P8,16000,2,32000,4,Gita Ginara,Oat
TR77004,366,P4,12000,4,48000,6,Lingga,Potato Chip
TR98418,284,P9,10000,6,60000,9,Lingga,Yoghurt
TR19126,186,P2,3200,6,19200,7,Buana Indah,Ginger Candy 
TR44671,388,P9,10000,2,20000,1,Prima Tendean,Yoghurt
TR48675,401,P2,3200,5,16000,6,Lingga,Ginger Candy 
TR4907,166,P9,10000,6,60000,1,Prima Tendean,Yoghurt
TR53090,107,P7,9400,6,56400,9,Lingga,Coffee Candy
TR68000,36,P8,16000,2,32000,8,Sinar Harapan,Oat
TR6900,223,P10,15000,2,30000,9,Lingga,Cheese Stick
TR89187,372,P9,10000,2,20000,3,Prima Kota,Yoghurt
TR94900,57,P6,18000,3,54000,10,Harapan Baru,Cashew
TR98873,137,P7,9400,5,47000,5,Bonafid,Coffee Candy
TR50938,373,P10,15000,3,45000,1,Prima Tendean,Cheese Stick
TR61977,46,P3,7500,4,30000,4,Gita Ginara,Crackers
TR6546,354,P2,3200,5,16000,6,Lingga,Ginger Candy 
TR7054,331,P10,15000,3,45000,10,Harapan Baru,Cheese Stick
TR85256,12,P3,7500,5,37500,12,Prestasi Utama,Crackers
TR91625,239,P9,10000,4,40000,14,Priangan,Yoghurt
TR99925,280,P10,15000,5,75000,12,Prestasi Utama,Cheese Stick
TR24197,48,P9,10000,4,40000,8,Sinar Harapan,Yoghurt
TR27277,365,P10,15000,5,75000,1,Prima Tendean,Cheese Stick
TR39885,183,P2,3200,6,19200,1,Prima Tendean,Ginger Candy 
TR41139,90,P7,9400,4,37600,2,Prima Kelapa Dua,Coffee Candy
TR4327,109,P5,4200,3,12600,5,Bonafid,Thai Tea
TR73573,293,P5,4200,2,8400,10,Harapan Baru,Thai Tea
TR75594,428,P5,4200,5,21000,12,Prestasi Utama,Thai Tea
TR75642,356,P5,4200,2,8400,14,Priangan,Thai Tea
TR81045,269,P5,4200,2,8400,4,Gita Ginara,Thai Tea
TR89915,256,P5,4200,5,21000,2,Prima Kelapa Dua,Thai Tea
TR91783,435,P6,18000,1,18000,14,Priangan,Cashew
TR92396,120,P6,18000,1,18000,2,Prima Kelapa Dua,Cashew
TR15484,252,P5,4200,4,16800,4,Gita Ginara,Thai Tea
TR21236,340,P6,18000,2,36000,9,Lingga,Cashew
TR22563,231,P2,3200,5,16000,8,Sinar Harapan,Ginger Candy 
TR33327,210,P6,18000,2,36000,2,Prima Kelapa Dua,Cashew
TR49304,126,P9,10000,1,10000,7,Buana Indah,Yoghurt
TR51394,30,P3,7500,3,22500,6,Lingga,Crackers
TR56012,238,P1,8800,5,44000,12,Prestasi Utama,Choco Bar
TR61145,75,P8,16000,1,16000,13,Buana,Oat
TR74178,85,P8,16000,2,32000,6,Lingga,Oat
TR7687,273,P5,4200,3,12600,12,Prestasi Utama,Thai Tea
TR81183,435,P10,15000,1,15000,10,Harapan Baru,Cheese Stick
TR88606,56,P10,15000,1,15000,8,Sinar Harapan,Cheese Stick
TR899,345,P8,16000,2,32000,8,Sinar Harapan,Oat
TR95963,68,P7,9400,4,37600,8,Sinar Harapan,Coffee Candy
TR96423,133,P7,9400,3,28200,7,Buana Indah,Coffee Candy
TR10686,433,P8,16000,1,16000,5,Bonafid,Oat
TR24433,152,P9,10000,6,60000,6,Lingga,Yoghurt
TR26928,340,P7,9400,2,18800,6,Lingga,Coffee Candy
TR31424,280,P4,12000,1,12000,8,Sinar Harapan,Potato Chip
TR44238,63,P2,3200,6,19200,1,Prima Tendean,Ginger Candy 
TR48522,413,P10,15000,2,30000,1,Prima Tendean,Cheese Stick
TR50999,375,P2,3200,7,22400,14,Priangan,Ginger Candy 
TR55940,70,P4,12000,3,36000,4,Gita Ginara,Potato Chip
TR71886,68,P9,10000,5,50000,13,Buana,Yoghurt
TR77106,333,P4,12000,3,36000,9,Lingga,Potato Chip
TR85122,1,P7,9400,3,28200,5,Bonafid,Coffee Candy
TR87453,157,P10,15000,5,75000,11,Sinar Harapan,Cheese Stick
TR89690,372,P7,9400,6,56400,3,Prima Kota,Coffee Candy
TR97233,24,P2,3200,3,9600,3,Prima Kota,Ginger Candy 
TR9777,439,P9,10000,2,20000,6,Lingga,Yoghurt
TR98086,27,P8,16000,3,48000,4,Gita Ginara,Oat
TR18456,8,P5,4200,4,16800,8,Sinar Harapan,Thai Tea
TR2373,392,P5,4200,5,21000,4,Gita Ginara,Thai Tea
TR33538,186,P4,12000,3,36000,12,Prestasi Utama,Potato Chip
TR35442,276,P10,15000,5,75000,13,Buana,Cheese Stick
TR41951,408,P5,4200,3,12600,3,Prima Kota,Thai Tea
TR47208,179,P10,15000,4,60000,2,Prima Kelapa Dua,Cheese Stick
TR47328,415,P9,10000,7,70000,9,Lingga,Yoghurt
TR56654,378,P7,9400,6,56400,3,Prima Kota,Coffee Candy
TR58617,246,P4,12000,3,36000,14,Priangan,Potato Chip
TR65888,318,P5,4200,4,16800,2,Prima Kelapa Dua,Thai Tea
TR80548,443,P9,10000,4,40000,6,Lingga,Yoghurt
TR98952,376,P2,3200,4,12800,9,Lingga,Ginger Candy 
TR13074,436,P4,12000,1,12000,5,Bonafid,Potato Chip
TR21978,336,P10,15000,4,60000,7,Buana Indah,Cheese Stick
TR28578,427,P9,10000,3,30000,7,Buana Indah,Yoghurt
TR33603,44,P5,4200,5,21000,10,Harapan Baru,Thai Tea
TR36983,343,P4,12000,4,48000,5,Bonafid,Potato Chip
TR39821,37,P7,9400,3,28200,2,Prima Kelapa Dua,Coffee Candy
TR41547,257,P10,15000,1,15000,2,Prima Kelapa Dua,Cheese Stick
TR43705,13,P6,18000,3,54000,13,Buana,Cashew
TR45325,31,P7,9400,2,18800,2,Prima Kelapa Dua,Coffee Candy
TR59214,283,P5,4200,4,16800,2,Prima Kelapa Dua,Thai Tea
TR70821,226,P1,8800,8,70400,7,Buana Indah,Choco Bar
TR81388,443,P5,4200,4,16800,10,Harapan Baru,Thai Tea
TR84598,137,P9,10000,5,50000,14,Priangan,Yoghurt
TR95724,329,P5,4200,5,21000,3,Prima Kota,Thai Tea
TR16977,169,P4,12000,1,12000,13,Buana,Potato Chip
TR18889,365,P2,3200,6,19200,8,Sinar Harapan,Ginger Candy 
TR24957,215,P2,3200,5,16000,11,Sinar Harapan,Ginger Candy 
TR57196,64,P7,9400,6,56400,12,Prestasi Utama,Coffee Candy
TR71744,418,P2,3200,3,9600,11,Sinar Harapan,Ginger Candy 
TR73229,409,P4,12000,2,24000,14,Priangan,Potato Chip
TR76574,346,P10,15000,5,75000,13,Buana,Cheese Stick
TR76633,277,P10,15000,5,75000,3,Prima Kota,Cheese Stick
TR76665,433,P4,12000,2,24000,6,Lingga,Potato Chip
TR80237,257,P8,16000,3,48000,5,Bonafid,Oat
TR82097,227,P5,4200,5,21000,8,Sinar Harapan,Thai Tea
TR8482,438,P10,15000,2,30000,4,Gita Ginara,Cheese Stick
TR88444,20,P8,16000,3,48000,4,Gita Ginara,Oat
TR89104,116,P7,9400,4,37600,3,Prima Kota,Coffee Candy
TR9066,436,P2,3200,3,9600,8,Sinar Harapan,Ginger Candy 
TR92831,238,P2,3200,5,16000,4,Gita Ginara,Ginger Candy 
TR95003,347,P3,7500,5,37500,3,Prima Kota,Crackers
TR99445,38,P9,10000,4,40000,3,Prima Kota,Yoghurt
TR15497,87,P8,16000,2,32000,5,Bonafid,Oat
TR20178,97,P2,3200,5,16000,12,Prestasi Utama,Ginger Candy 
TR20754,44,P5,4200,2,8400,10,Harapan Baru,Thai Tea
TR22206,22,P6,18000,1,18000,9,Lingga,Cashew
TR24608,119,P4,12000,3,36000,6,Lingga,Potato Chip
TR26267,327,P4,12000,5,60000,5,Bonafid,Potato Chip
TR27979,297,P8,16000,1,16000,2,Prima Kelapa Dua,Oat
TR29181,282,P4,12000,4,48000,13,Buana,Potato Chip
TR31161,251,P6,18000,1,18000,1,Prima Tendean,Cashew
TR37219,411,P5,4200,2,8400,11,Sinar Harapan,Thai Tea
TR41839,158,P10,15000,1,15000,10,Harapan Baru,Cheese Stick
TR42438,198,P2,3200,3,9600,1,Prima Tendean,Ginger Candy 
TR43850,135,P7,9400,3,28200,9,Lingga,Coffee Candy
TR43929,364,P10,15000,4,60000,2,Prima Kelapa Dua,Cheese Stick
TR43950,122,P10,15000,3,45000,9,Lingga,Cheese Stick
TR45769,414,P10,15000,2,30000,7,Buana Indah,Cheese Stick
TR50914,404,P4,12000,4,48000,12,Prestasi Utama,Potato Chip
TR54394,128,P4,12000,5,60000,9,Lingga,Potato Chip
TR67616,18,P5,4200,2,8400,10,Harapan Baru,Thai Tea
TR707,32,P10,15000,2,30000,8,Sinar Harapan,Cheese Stick
TR75000,63,P7,9400,4,37600,11,Sinar Harapan,Coffee Candy
TR76708,347,P5,4200,3,12600,1,Prima Tendean,Thai Tea
TR93762,45,P5,4200,4,16800,7,Buana Indah,Thai Tea
TR17199,256,P7,9400,6,56400,7,Buana Indah,Coffee Candy
TR19112,301,P6,18000,3,54000,4,Gita Ginara,Cashew
TR23155,210,P1,8800,8,70400,3,Prima Kota,Choco Bar
TR30310,401,P8,16000,2,32000,9,Lingga,Oat
TR34387,98,P9,10000,2,20000,7,Buana Indah,Yoghurt
TR382,175,P9,10000,1,10000,13,Buana,Yoghurt
TR42300,160,P8,16000,1,16000,11,Sinar Harapan,Oat
TR55365,271,P2,3200,6,19200,3,Prima Kota,Ginger Candy 
TR5820,380,P5,4200,2,8400,10,Harapan Baru,Thai Tea
TR60267,391,P5,4200,2,8400,7,Buana Indah,Thai Tea
TR60495,298,P5,4200,3,12600,12,Prestasi Utama,Thai Tea
TR84245,229,P5,4200,4,16800,5,Bonafid,Thai Tea
TR10026,164,P6,18000,1,18000,11,Sinar Harapan,Cashew
TR14047,362,P8,16000,3,48000,5,Bonafid,Oat
TR15302,134,P4,12000,3,36000,11,Sinar Harapan,Potato Chip
TR24456,384,P8,16000,3,48000,8,Sinar Harapan,Oat
TR29960,98,P3,7500,5,37500,5,Bonafid,Crackers
TR3425,151,P9,10000,3,30000,8,Sinar Harapan,Yoghurt
TR46680,120,P3,7500,4,30000,2,Prima Kelapa Dua,Crackers
TR51619,302,P5,4200,3,12600,9,Lingga,Thai Tea
TR6745,67,P9,10000,2,20000,14,Priangan,Yoghurt
TR85377,316,P7,9400,2,18800,7,Buana Indah,Coffee Candy
TR91375,359,P10,15000,2,30000,3,Prima Kota,Cheese Stick
TR96509,39,P3,7500,3,22500,12,Prestasi Utama,Crackers
TR14887,96,P1,8800,2,17600,12,Prestasi Utama,Choco Bar
TR15739,440,P9,10000,6,60000,13,Buana,Yoghurt
TR54752,191,P1,8800,9,79200,3,Prima Kota,Choco Bar
TR61239,93,P7,9400,4,37600,11,Sinar Harapan,Coffee Candy
TR84697,237,P10,15000,2,30000,3,Prima Kota,Cheese Stick
TR98203,236,P10,15000,5,75000,8,Sinar Harapan,Cheese Stick
TR22929,301,P3,7500,5,37500,12,Prestasi Utama,Crackers
TR26648,103,P10,15000,1,15000,14,Priangan,Cheese Stick
TR343,237,P9,10000,4,40000,5,Bonafid,Yoghurt
TR40329,370,P7,9400,5,47000,3,Prima Kota,Coffee Candy
TR42795,282,P5,4200,5,21000,9,Lingga,Thai Tea
TR53390,222,P5,4200,5,21000,5,Bonafid,Thai Tea
TR62366,58,P5,4200,3,12600,1,Prima Tendean,Thai Tea
TR65754,122,P2,3200,4,12800,13,Buana,Ginger Candy 
TR67517,158,P10,15000,5,75000,2,Prima Kelapa Dua,Cheese Stick
TR69089,403,P7,9400,2,18800,2,Prima Kelapa Dua,Coffee Candy
TR71129,223,P7,9400,4,37600,4,Gita Ginara,Coffee Candy
TR79595,195,P7,9400,2,18800,3,Prima Kota,Coffee Candy
TR84355,248,P8,16000,3,48000,5,Bonafid,Oat
TR13981,443,P5,4200,2,8400,4,Gita Ginara,Thai Tea
TR18608,408,P9,10000,7,70000,10,Harapan Baru,Yoghurt
TR26924,216,P3,7500,6,45000,13,Buana,Crackers
TR31927,244,P2,3200,7,22400,7,Buana Indah,Ginger Candy 
TR33293,104,P9,10000,1,10000,8,Sinar Harapan,Yoghurt
TR39280,387,P7,9400,4,37600,1,Prima Tendean,Coffee Candy
TR57126,69,P5,4200,2,8400,13,Buana,Thai Tea
TR6142,321,P2,3200,6,19200,5,Bonafid,Ginger Candy 
TR6757,364,P1,8800,10,88000,12,Prestasi Utama,Choco Bar
TR81835,263,P5,4200,4,16800,5,Bonafid,Thai Tea
TR15187,358,P8,16000,2,32000,11,Sinar Harapan,Oat
TR15686,358,P8,16000,2,32000,14,Priangan,Oat
TR18844,381,P4,12000,4,48000,12,Prestasi Utama,Potato Chip
TR32894,246,P6,18000,4,72000,6,Lingga,Cashew
TR4823,304,P7,9400,3,28200,9,Lingga,Coffee Candy
TR7405,44,P2,3200,6,19200,7,Buana Indah,Ginger Candy 
TR76940,161,P4,12000,2,24000,10,Harapan Baru,Potato Chip
TR79810,230,P7,9400,5,47000,6,Lingga,Coffee Candy
TR8106,239,P4,12000,5,60000,8,Sinar Harapan,Potato Chip
TR84150,8,P8,16000,3,48000,5,Bonafid,Oat
TR86103,434,P10,15000,1,15000,6,Lingga,Cheese Stick
TR89102,49,P5,4200,2,8400,14,Priangan,Thai Tea
TR14846,359,P3,7500,3,22500,1,Prima Tendean,Crackers
TR22500,351,P9,10000,3,30000,4,Gita Ginara,Yoghurt
TR23073,336,P2,3200,4,12800,12,Prestasi Utama,Ginger Candy 
TR28308,42,P6,18000,3,54000,8,Sinar Harapan,Cashew
TR32136,155,P5,4200,2,8400,5,Bonafid,Thai Tea
TR35770,1,P8,16000,1,16000,5,Bonafid,Oat
TR38607,190,P3,7500,5,37500,2,Prima Kelapa Dua,Crackers
TR41323,186,P2,3200,7,22400,9,Lingga,Ginger Candy 
TR47154,128,P9,10000,2,20000,1,Prima Tendean,Yoghurt
TR49831,174,P10,15000,2,30000,14,Priangan,Cheese Stick
TR58197,428,P3,7500,5,37500,8,Sinar Harapan,Crackers
TR7587,205,P4,12000,2,24000,11,Sinar Harapan,Potato Chip
TR7622,171,P4,12000,5,60000,2,Prima Kelapa Dua,Potato Chip
TR8016,312,P5,4200,2,8400,3,Prima Kota,Thai Tea
TR83203,92,P5,4200,3,12600,4,Gita Ginara,Thai Tea
TR86167,302,P7,9400,6,56400,11,Sinar Harapan,Coffee Candy
TR10359,121,P6,18000,1,18000,8,Sinar Harapan,Cashew
TR10973,258,P10,15000,5,75000,12,Prestasi Utama,Cheese Stick
TR20273,309,P7,9400,6,56400,11,Sinar Harapan,Coffee Candy
TR22601,147,P4,12000,5,60000,13,Buana,Potato Chip
TR24434,281,P1,8800,3,26400,1,Prima Tendean,Choco Bar
TR28710,89,P4,12000,5,60000,4,Gita Ginara,Potato Chip
TR34375,397,P2,3200,6,19200,2,Prima Kelapa Dua,Ginger Candy 
TR39134,144,P6,18000,3,54000,5,Bonafid,Cashew
TR39243,403,P6,18000,3,54000,5,Bonafid,Cashew
TR4085,159,P3,7500,4,30000,14,Priangan,Crackers
TR42126,108,P4,12000,3,36000,8,Sinar Harapan,Potato Chip
TR53280,167,P1,8800,8,70400,13,Buana,Choco Bar
TR69375,315,P8,16000,3,48000,2,Prima Kelapa Dua,Oat
TR72979,265,P10,15000,5,75000,5,Bonafid,Cheese Stick
TR76044,156,P5,4200,5,21000,8,Sinar Harapan,Thai Tea
TR77209,99,P10,15000,3,45000,7,Buana Indah,Cheese Stick
TR87409,246,P2,3200,3,9600,1,Prima Tendean,Ginger Candy 
TR99810,188,P8,16000,2,32000,2,Prima Kelapa Dua,Oat
TR30673,20,P3,7500,4,30000,3,Prima Kota,Crackers
TR43071,164,P4,12000,2,24000,12,Prestasi Utama,Potato Chip
TR43692,333,P10,15000,1,15000,11,Sinar Harapan,Cheese Stick
TR49280,69,P3,7500,2,15000,11,Sinar Harapan,Crackers
TR58767,289,P9,10000,6,60000,9,Lingga,Yoghurt
TR68650,350,P5,4200,2,8400,6,Lingga,Thai Tea
TR7088,182,P10,15000,2,30000,7,Buana Indah,Cheese Stick
TR71695,329,P8,16000,1,16000,14,Priangan,Oat
TR97856,335,P3,7500,4,30000,8,Sinar Harapan,Crackers
TR15000,199,P8,16000,1,16000,6,Lingga,Oat
TR22770,93,P8,16000,1,16000,3,Prima Kota,Oat
TR23475,128,P8,16000,3,48000,6,Lingga,Oat
TR25222,395,P5,4200,3,12600,13,Buana,Thai Tea
TR25694,306,P5,4200,3,12600,14,Priangan,Thai Tea
TR26238,422,P5,4200,3,12600,12,Prestasi Utama,Thai Tea
TR3310,60,P3,7500,4,30000,7,Buana Indah,Crackers
TR33517,399,P5,4200,2,8400,10,Harapan Baru,Thai Tea
TR3902,408,P10,15000,1,15000,2,Prima Kelapa Dua,Cheese Stick
TR51576,346,P8,16000,2,32000,10,Harapan Baru,Oat
TR55454,252,P10,15000,3,45000,5,Bonafid,Cheese Stick
TR57386,258,P2,3200,4,12800,14,Priangan,Ginger Candy 
TR63925,375,P7,9400,4,37600,11,Sinar Harapan,Coffee Candy
TR68087,370,P2,3200,4,12800,9,Lingga,Ginger Candy 
TR68932,423,P4,12000,5,60000,5,Bonafid,Potato Chip
TR69908,321,P9,10000,5,50000,12,Prestasi Utama,Yoghurt
TR71919,140,P5,4200,3,12600,10,Harapan Baru,Thai Tea
TR8685,392,P5,4200,5,21000,9,Lingga,Thai Tea
TR95910,294,P10,15000,5,75000,14,Priangan,Cheese Stick
TR969,371,P10,15000,1,15000,14,Priangan,Cheese Stick
TR99883,172,P10,15000,2,30000,11,Sinar Harapan,Cheese Stick
TR20262,32,P10,15000,4,60000,9,Lingga,Cheese Stick
TR32937,87,P10,15000,4,60000,1,Prima Tendean,Cheese Stick
TR45837,283,P10,15000,2,30000,10,Harapan Baru,Cheese Stick
TR53809,415,P10,15000,1,15000,11,Sinar Harapan,Cheese Stick
TR66818,304,P1,8800,4,35200,4,Gita Ginara,Choco Bar
TR7107,323,P7,9400,3,28200,4,Gita Ginara,Coffee Candy
TR77046,87,P9,10000,1,10000,8,Sinar Harapan,Yoghurt
TR79945,145,P8,16000,1,16000,3,Prima Kota,Oat
TR84583,145,P5,4200,5,21000,11,Sinar Harapan,Thai Tea
TR85415,61,P9,10000,3,30000,2,Prima Kelapa Dua,Yoghurt
TR99527,88,P5,4200,2,8400,11,Sinar Harapan,Thai Tea
TR11019,64,P2,3200,7,22400,3,Prima Kota,Ginger Candy 
TR14030,113,P8,16000,1,16000,13,Buana,Oat
TR17949,124,P1,8800,9,79200,6,Lingga,Choco Bar
TR23490,279,P7,9400,4,37600,13,Buana,Coffee Candy
TR33145,260,P9,10000,6,60000,10,Harapan Baru,Yoghurt
TR3445,222,P6,18000,4,72000,5,Bonafid,Cashew
TR42086,244,P8,16000,3,48000,1,Prima Tendean,Oat
TR49206,369,P10,15000,4,60000,1,Prima Tendean,Cheese Stick
TR51021,171,P3,7500,3,22500,8,Sinar Harapan,Crackers
TR51404,216,P4,12000,4,48000,12,Prestasi Utama,Potato Chip
